-1;-3,95E-03;;;
-0,997752809;0,010368122;;;
-0,995505618;-0,001220864;;;
-0,993258427;-0,007400989;;;
-0,991011236;-5,24E-03;;;
-0,988764045;3,44E-04;;;
-0,986516854;0,004818209;;;
-0,984269663;0,006155833;;;
-0,982022472;4,53E-03;;;
-0,979775281;1,27E-03;;;
-0,97752809;-0,002075768;;;
-0,975280899;-0,004361601;;;
-0,973033708;-0,005036976;;;
-0,970786517;-4,14E-03;;;
-0,968539326;-2,10E-03;;;
-0,966292135;4,25E-04;;;
-0,964044944;0,00282064;;;
-0,961797753;0,004592041;;;
-0,959550562;0,00546101;;;
-0,957303371;0,00537283;;;
-0,95505618;0,004462857;;;
-0,952808989;3,00E-03;;;
-0,950561798;1,30E-03;;;
-0,948314607;-2,95E-04;;;
-0,946067416;-1,52E-03;;;
-0,943820225;-2,20E-03;;;
-0,941573034;-2,24E-03;;;
-0,939325843;-0,001662644;;;
-0,937078652;-5,60E-04;;;
-0,934831461;9,09E-04;;;
-0,93258427;0,002555904;;;
-0,930337079;0,004187812;;;
-0,928089888;0,005632954;;;
-0,925842697;0,006757527;;;
-0,923595506;0,007477462;;;
-0,921348315;0,007762845;;;
-0,919101124;0,007635948;;;
-0,916853933;0,007164022;;;
-0,914606742;0,006448328;;;
-0,912359551;0,005611027;;;
-0,91011236;0,004781468;;;
-0,907865169;0,004083247;;;
-0,905617978;0,003623141;;;
-0,903370787;0,003482655;;;
-0,901123596;0,003712632;;;
-0,898876404;0,004331022;;;
-0,896629213;0,005323629;;;
-0,894382022;0,006647465;;;
-0,892134831;0,008236123;;;
-0,88988764;0,010006567;;;
-0,887640449;0,011866639;;;
-0,885393258;0,013722646;;;
-0,883146067;0,015486462;;;
-0,880898876;0,01708166;;;
-0,878651685;0,018448322;;;
-0,876404494;0,019546329;;;
-0,874157303;0,020357004;;;
-0,871910112;0,020883198;;;
-0,869662921;0,021147874;;;
-0,86741573;0,021191494;;;
-0,865168539;0,021068419;;;
-0,862921348;0,020842649;;;
-0,860674157;0,020583258;;;
-0,858426966;0,020359784;;;
-0,856179775;0,020237887;;;
-0,853932584;0,020275533;;;
-0,851685393;0,02051986;;;
-0,849438202;0,021004856;;;
-0,847191011;0,021749991;;;
-0,84494382;0,022759709;;;
-0,842696629;0,024023853;;;
-0,840449438;0,02551882;;;
-0,838202247;0,027209481;;;
-0,835955056;0,029051555;;;
-0,833707865;0,030994339;;;
-0,831460674;0,032983754;;;
-0,829213483;0,034965236;;;
-0,826966292;0,036886603;;;
-0,824719101;0,038700641;;;
-0,82247191;0,040367284;;;
-0,820224719;0,041855318;;;
-0,817977528;0,0431436;;;
-0,815730337;0,044221614;;;
-0,813483146;0,04508954;;;
-0,811235955;0,045757933;;;
-0,808988764;0,046246605;;;
-0,806741573;0,04658339;;;
-0,804494382;0,046802444;;;
-0,802247191;0,04694223;;;
-0,8;0,047044032;;;
-0,797752809;0,047149086;;;
-0,795505618;0,047297293;;;
-0,793258427;0,047525322;;;
-0,791011236;0,047864414;;;
-0,788764045;0,04834003;;;
-0,786516854;0,048970226;;;
-0,784269663;0,049765077;;;
-0,782022472;0,050727049;;;
-0,779775281;0,05184948;;;
-0,77752809;0,053119859;;;
-0,775280899;0,054518128;;;
-0,773033708;0,056018258;;;
-0,770786517;0,057590331;;;
-0,768539326;0,059200803;;;
-0,766292135;0,060815443;;;
-0,764044944;0,062398803;;;
-0,761797753;0,063917959;;;
-0,759550562;0,065342269;;;
-0,757303371;0,066644774;;;
-0,75505618;0,067803449;;;
-0,752808989;0,068803181;;;
-0,750561798;0,069633534;;;
-0,748314607;0,07029285;;;
-0,746067416;0,070784178;;;
-0,743820225;0,071116879;;;
-0,741573034;0,071309465;;;
-0,739325843;0,071380825;;;
-0,737078652;0,071358893;;;
-0,734831461;0,07127151;;;
-0,73258427;0,071152768;;;
-0,730337079;0,071030666;;;
-0,728089888;0,070943443;;;
-0,725842697;0,07091524;;;
-0,723595506;0,070981108;;;
-0,721348315;0,071160996;;;
-0,719101124;0,071481733;;;
-0,716853933;0,071950221;;;
-0,714606742;0,072582388;;;
-0,712359551;0,073379135;;;
-0,71011236;0,07433356;;;
-0,707865169;0,075443924;;;
-0,705617978;0,076691033;;;
-0,703370787;0,078055659;;;
-0,701123596;0,079510048;;;
-0,698876404;0,081026166;;;
-0,696629213;0,082573012;;;
-0,694382022;0,084109939;;;
-0,692134831;0,085605362;;;
-0,68988764;0,087020989;;;
-0,687640449;0,088323714;;;
-0,685393258;0,089478409;;;
-0,683146067;0,090452298;;;
-0,680898876;0,091225333;;;
-0,678651685;0,091771504;;;
-0,676404494;0,09207;;;
-0,674157303;0,092113125;;;
-0,671910112;0,091891173;;;
-0,669662921;0,091426908;;;
-0,66741573;0,090697088;;;
-0,665168539;0,089737208;;;
-0,662921348;0,08855853;;;
-0,660674157;0,087178817;;;
-0,658426966;0,085634691;;;
-0,656179775;0,083957204;;;
