Time,Normalized,Characterization
1,0.4256054525964323,0.9686130405006589
2,0.6228400906170313,-6.234606989684519
3,0.852903434332485,3.435503168626998
4,1.0003089261580251,0.22879490621571408
5,0.8253053728713021,-9.080951787109944
6,0.7781277525770588,3.5727592337483176
7,0.8346370029839182,3.435503168626998
8,0.7056771348201607,0.9796704876105642
9,0.6285964209269947,4.438883249606889
10,0.5814583490341525,-0.07660074230934664
11,0.4459592862756841,3.118411939796909
12,0.2713777574239359,-0.5075760504413368
13,0.144986864176674,0.061505568484128664
14,0.0733611733889157,-0.4282414514725344
15,0.0291639854859911,0.4042038101576745
16,0.0062742265545946,-0.09129937310800923
17,0.0069396595776214,0.07478996321569696
18,0.018419850127647,0.07478996321569696
19,0.022111092747673,0.37160245957365645
20,0.0134188666307402,0.09813780459745985
21,0.002349930031417,-0.0577697881956311
22,-0.0016170127639032,-0.0577697881956311
23,0.0007783574066726,-0.07375829175762845
24,0.0028902221821611,-0.0577697881956311
25,0.0014679361713246,-0.0577697881956311
26,-0.0010291727078282,-0.07375829175762845
27,-0.0007955781178464,-0.07375829175762845
28,0.0018109498437146,-0.07375829175762845
29,0.0037560609134066,-0.0577697881956311
30,0.0022200184830648,-0.0577697881956311
31,-0.0015364351351472,-0.0577697881956311
32,-0.0035571093948783,-0.0577697881956311
33,-0.0021389894883096,-0.0577697881956311
34,0.0014718661633415,-0.0577697881956311
35,0.0040088082997269,-0.0577697881956311
36,0.0032863923533292,-0.0577697881956311
37,1.5913160228298974e-05,-0.09129937310800923
38,-0.0025422699251727,-0.0577697881956311
39,-0.001979508527448,-0.0577697881956311
40,-0.0010853148267033,-0.07375829175762845
41,0.0056292234166492,-0.0577697881956311
42,0.0063886423432855,-0.0577697881956311
43,-0.0004039777076099,-0.0577697881956311
44,-0.0054555713900063,-0.0577697881956311
45,-0.0056204744800497,-0.0577697881956311
46,-0.0015550183609392,-0.0577697881956311
47,0.0062160730296383,-0.0577697881956311
48,0.0025372021564274,-0.0577697881956311
49,0.0036911446720044,-0.0577697881956311
50,0.0011098940682504,-0.0577697881956311
51,-0.00841614329639,-0.0577697881956311
52,-0.0029786481891792,-0.07375829175762845
53,-2.8292153518006785e-05,-0.0577697881956311
54,0.0076183453389039,-0.0577697881956311
55,-0.0008900062769827,-0.07375829175762845
56,0.0069855749173991,-0.0577697881956311
57,0.00416870289344,-0.0577697881956311
58,-0.0057055893343889,-0.0577697881956311
59,-0.0113890268614727,-0.07375829175762845
60,-0.0093833238001507,-0.0577697881956311
61,0.024656838955058,-0.0577697881956311
62,-0.002346746189116,-0.0577697881956311
63,0.0042148239624817,-0.0577697881956311
64,0.0036971828758993,-0.07375829175762845
65,-0.0185246877584083,-0.0577697881956311
66,0.0045577522685316,-0.09129937310800923
67,0.0020834745182738,-0.0577697881956311
68,0.0113892046146328,-0.0577697881956311
69,-0.010928942235739,-0.0577697881956311
70,0.015588074785502,-0.0577697881956311
71,-0.010429950220713,-0.0577697881956311
72,-0.0054344533122579,-0.0577697881956311
73,0.0087911017371287,-0.0577697881956311
74,-0.0065593349046823,-0.0577697881956311
75,0.000241359374086,-0.0577697881956311
76,0.0106910882206971,-0.0577697881956311
77,-0.0194732313830682,-0.07375829175762845
78,0.0109465336107752,-0.0577697881956311
79,0.0107164787182189,-0.07375829175762845
80,0.0064910610326593,-0.0577697881956311
81,-0.0069864753452476,-0.0577697881956311
82,-0.0137307334339097,-0.0577697881956311
83,-0.0099446372784779,-0.09129937310800923
84,0.0108648801903892,-0.07375829175762845
85,0.0252995592896186,-0.0577697881956311
86,0.0119399431182078,0.023278450611549657
87,0.0072456014223494,0.07478996321569696
88,-0.0081624733688166,-0.09129937310800923
89,-0.0108576508243949,-0.09129937310800923
90,-0.0033505540167189,-0.06586144014854844
91,0.0131629406814958,-0.07375829175762845
92,0.0245858533584088,-0.0577697881956311
93,0.0185915898938683,-0.02371905449355651
94,0.0051310151784734,-0.02371905449355651
95,-0.0072654703745141,0.2992937428372511
96,-0.0109656731685786,0.19476564953002923
97,0.0191518627507168,0.37160245957365645
98,0.0724329757520222,0.4806269204045061
99,0.1375271648628997,-0.42759939953141973
100,0.1835552071066929,1.6331287117338238
101,0.2153670940157487,0.27828957076118166
102,0.2399759977647291,-0.9338153772704626
103,0.2816143140431819,-2.776794030422341
104,0.3519639129289326,-0.17610995412761848
105,0.4307704029572989,0.5422834991556398
106,0.4775351190012249,0.8053828228187929
107,0.4511678372831173,2.8322731985917993
108,0.3445874488550119,2.564473699105276
109,0.1969450489180376,-0.1986866279314684
110,0.0716657618615509,-0.3976789642095018
111,0.0170264626676018,-0.21882661565546024
112,0.0317541575612955,0.2396675329437501
113,0.0723300245500054,0.40974908206724886
114,0.0911366547033524,0.31429272309421635
115,0.0762283356981823,-0.30255211655087255
116,0.0541906093806243,0.37024393641053327
117,0.0544571811851664,-0.30255211655087255
118,0.0733928589633926,-0.30255211655087255
119,0.0802996447026159,0.4384449878990343
120,0.0595984384582014,0.2396675329437501
121,0.0361633119302441,0.4384449878990343
122,0.0452172225607511,0.5026580849594325
123,0.0828128875218097,-0.3976789642095018
124,0.1108307160151756,-0.43356340036014906
125,0.1173398005827074,-0.08797046016831407
126,0.1339096806523488,0.4013946191502546
127,0.1647888801077303,2.539471231696349
128,0.157411462575283,1.4137470478301413
129,0.1101433869876477,-0.4683146230144971
130,0.1042217224608388,0.061505568484128664
131,0.1134305692367384,-0.44547838537902373
132,0.0586887405480106,-0.05773316880594695
133,0.0986029769199671,-0.44547838537902373
134,0.0538049769494091,0.3247268856143395
135,0.0418545267840578,0.5205419317700412
136,0.0933774808485655,-0.44547838537902373
137,0.0605579329292326,0.2396675329437501
138,0.0069202344282261,-0.02371905449355651
